source_record_id,refund_id,order_id,refund_reason,refund_requested_ts,refund_approved_ts,refund_status,refund_amount_inr,refund_channel,source_system
REFREC000154,QBF000154,QBO0066404,missing_item,2026-03-20T20:43:00,,REQUESTED,106.12,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000155,QBF000155,QBO0138908,service_quality,2026-03-29T03:13:00,2026-03-30T09:01:00,APPROVED,273.71,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000156,QBF000156,QBO0064612,missing_item,2026-02-06T01:08:00,,REQUESTED,313.72,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000157,QBF000157,QBO0102514,late_delivery,2026-03-23T03:24:00,2026-03-23T06:19:00,APPROVED,466.88,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000158,QBF000158,QBO0140425,service_quality,2026-03-09T16:14:00,2026-03-11T11:05:00,APPROVED,370.14,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000159,QBF000159,QBO0006196,service_quality,2026-03-10T13:52:00,2026-03-13T08:43:00,APPROVED,211.42,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000160,QBF000160,QBO0067133,late_delivery,2026-03-30T14:23:00,2026-04-01T23:26:00,APPROVED,276.05,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000161,QBF000161,QBO0108521,late_delivery,2026-03-02T21:25:00,2026-03-05T02:06:00,REJECTED,280.78,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000162,QBF000162,QBO0065292,missing_item,2026-02-04T08:37:00,2026-02-05T21:46:00,REJECTED,61.63,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000163,QBF000163,QBO0011025,late_delivery,2026-01-06T15:26:00,2026-01-08T04:20:00,APPROVED,313.94,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000164,QBF000164,QBO0020231,service_quality,2026-03-22T19:33:00,2026-03-25T15:44:00,APPROVED,137.03,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000165,QBF000165,QBO0119832,order_cancelled,2026-03-25T17:43:00,,REQUESTED,84.18,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000166,QBF000166,QBO0066001,late_delivery,2026-02-01T13:41:00,2026-02-01T20:20:00,APPROVED,198.31,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000167,QBF000167,QBO0146930,late_delivery,2026-03-17T17:43:00,2026-03-19T21:31:00,APPROVED,220.41,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000168,QBF000168,QBO0076209,restaurant_cancelled,2026-03-04T02:16:00,2026-03-06T08:16:00,APPROVED,74.11,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000169,QBF000169,QBO0109065,service_quality,2026-03-29T03:05:00,2026-03-31T13:36:00,REJECTED,149.86,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000170,QBF000170,QBO0023495,rider_unavailable,2026-03-19T14:22:00,2026-03-21T02:15:00,REJECTED,713.28,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000171,QBF000171,QBO0071432,late_delivery,2026-03-25T23:35:00,2026-03-26T14:42:00,APPROVED,395.89,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000172,QBF000172,QBO0052836,late_delivery,2026-03-18T06:50:00,2026-03-20T22:29:00,APPROVED,124.2,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000173,QBF000173,QBO0109563,missing_item,2026-03-20T17:49:00,2026-03-23T10:48:00,APPROVED,256.67,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000174,QBF000174,QBO0135561,service_quality,2026-01-23T01:07:00,2026-01-25T18:38:00,APPROVED,208.05,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000175,QBF000175,QBO0134688,missing_item,2026-01-21T20:47:00,2026-01-21T23:51:00,APPROVED,255.56,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000176,QBF000176,QBO0102532,service_quality,2026-03-10T03:36:00,2026-03-12T01:33:00,APPROVED,78.33,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000177,QBF000177,QBO0013748,service_quality,2026-02-19T19:26:00,2026-02-20T18:36:00,APPROVED,162.73,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000178,QBF000178,QBO0148484,late_delivery,2026-03-08T08:08:00,2026-03-10T23:56:00,APPROVED,447.36,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000179,QBF000179,QBO0033285,order_cancelled,2026-01-25T02:04:00,2026-01-26T20:51:00,REJECTED,386.73,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000180,QBF000180,QBO0021029,missing_item,2026-02-15T18:14:00,,REQUESTED,259.7,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000181,QBF000181,QBO0148788,missing_item,2026-02-22T17:17:00,2026-02-25T00:51:00,APPROVED,122.12,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000182,QBF000182,QBO0132936,service_quality,2026-03-15T06:23:00,2026-03-17T08:40:00,APPROVED,86.05,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000183,QBF000183,QBO0096811,service_quality,2026-01-30T19:15:00,2026-01-31T03:32:00,APPROVED,244.25,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000184,QBF000184,QBO0143817,late_delivery,2026-02-08T23:07:00,,REQUESTED,292.11,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000185,QBF000185,QBO0019068,late_delivery,2026-02-06T06:28:00,2026-02-08T02:20:00,APPROVED,150.14,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000186,QBF000186,QBO0113151,missing_item,2026-02-08T01:36:00,2026-02-08T03:31:00,APPROVED,310.53,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000187,QBF000187,QBO0148568,missing_item,2026-03-22T05:33:00,2026-03-23T21:04:00,APPROVED,195.04,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000188,QBF000188,QBO0049355,late_delivery,2026-02-17T06:57:00,2026-02-17T13:57:00,REJECTED,156.92,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000189,QBF000189,QBO0052477,late_delivery,2026-02-18T09:31:00,2026-02-19T13:31:00,APPROVED,323.06,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000190,QBF000190,QBO0089961,missing_item,2026-01-27T01:11:00,2026-01-27T10:42:00,APPROVED,127.8,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000191,QBF000191,QBO0086803,rider_unavailable,2026-02-06T15:38:00,2026-02-07T17:14:00,APPROVED,112.9,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000192,QBF000192,QBO0128061,service_quality,2026-03-06T02:58:00,2026-03-07T16:17:00,APPROVED,117.46,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000193,QBF000193,QBO0147543,missing_item,2026-01-23T16:40:00,2026-01-24T05:17:00,APPROVED,194.63,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000194,QBF000194,QBO0106278,service_quality,2026-03-24T10:52:00,2026-03-24T14:00:00,APPROVED,194.61,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000195,QBF000195,QBO0056840,service_quality,2026-03-23T21:49:00,2026-03-25T18:04:00,APPROVED,67.75,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000196,QBF000196,QBO0132803,service_quality,2026-01-04T00:11:00,2026-01-05T16:49:00,APPROVED,182.62,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000197,QBF000197,QBO0099929,late_delivery,2026-01-02T14:42:00,2026-01-04T13:54:00,APPROVED,161.25,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000198,QBF000198,QBO0131036,missing_item,2026-01-31T09:29:00,2026-02-01T05:49:00,REJECTED,250.04,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000199,QBF000199,QBO0143010,late_delivery,2026-01-16T05:28:00,2026-01-18T13:20:00,APPROVED,250.11,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000200,QBF000200,QBO0066288,service_quality,2026-02-22T05:58:00,2026-02-24T18:00:00,REJECTED,75.51,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000201,QBF000201,QBO0064829,service_quality,2026-02-09T09:56:00,2026-02-11T18:51:00,APPROVED,243.86,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000202,QBF000202,QBO0121349,late_delivery,2026-02-20T06:03:00,2026-02-23T00:20:00,APPROVED,143.08,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000203,QBF000203,QBO0099685,late_delivery,2026-03-06T23:37:00,2026-03-08T15:03:00,REJECTED,188.87,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000204,QBF000204,QBO0105057,missing_item,2026-03-31T22:12:00,2026-03-31T23:50:00,REJECTED,201.15,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000205,QBF000205,QBO0124096,late_delivery,2026-03-18T12:06:00,2026-03-19T21:01:00,APPROVED,253.25,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000206,QBF000206,QBO0079907,missing_item,2026-02-02T16:19:00,2026-02-03T02:00:00,APPROVED,211.66,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000207,QBF000207,QBO0132003,missing_item,2026-03-18T06:55:00,2026-03-20T03:36:00,REJECTED,818.43,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000208,QBF000208,QBO0092996,service_quality,2026-03-21T18:27:00,2026-03-22T00:22:00,APPROVED,388.91,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000209,QBF000209,QBO0008561,late_delivery,2026-01-14T17:06:00,2026-01-14T23:35:00,APPROVED,130.53,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000210,QBF000210,QBO0115802,late_delivery,2026-02-13T15:04:00,2026-02-15T12:54:00,APPROVED,147.3,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000211,QBF000211,QBO0135866,missing_item,2026-01-30T17:43:00,2026-02-01T17:31:00,APPROVED,182.84,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000212,QBF000212,QBO0004427,late_delivery,2026-01-16T13:10:00,2026-01-17T04:47:00,APPROVED,51.19,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000213,QBF000213,QBO0001911,missing_item,2026-02-01T01:49:00,2026-02-02T02:52:00,APPROVED,97.32,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000214,QBF000214,QBO0086946,missing_item,2026-01-22T01:18:00,2026-01-23T04:34:00,REJECTED,141.11,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000215,QBF000215,QBO0135736,service_quality,2026-03-21T02:39:00,2026-03-22T10:46:00,APPROVED,234.27,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000216,QBF000216,QBO0064280,missing_item,2026-01-28T23:19:00,2026-01-29T18:20:00,APPROVED,195.82,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000217,QBF000217,QBO0117935,late_delivery,2026-03-22T22:25:00,2026-03-24T13:41:00,APPROVED,162.54,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000218,QBF000218,QBO0016687,missing_item,2026-02-25T11:46:00,2026-02-27T05:08:00,APPROVED,335.52,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000219,QBF000219,QBO0134993,missing_item,2026-03-07T13:55:00,,REQUESTED,85.35,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000220,QBF000220,QBO0108075,restaurant_cancelled,2026-03-18T12:39:00,2026-03-18T23:24:00,APPROVED,176.3,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000221,QBF000221,QBO0085807,late_delivery,2026-02-10T15:43:00,2026-02-11T20:12:00,APPROVED,67.29,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000222,QBF000222,QBO0053262,missing_item,2026-02-07T11:44:00,2026-02-08T06:57:00,APPROVED,296.17,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000223,QBF000223,QBO0041048,late_delivery,2026-01-12T22:41:00,2026-01-14T23:31:00,APPROVED,201.78,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000224,QBF000224,QBO0028398,missing_item,2026-03-16T03:07:00,2026-03-17T19:02:00,APPROVED,131.18,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000225,QBF000225,QBO0017546,restaurant_cancelled,2026-02-12T00:47:00,2026-02-14T12:00:00,APPROVED,111.79,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000226,QBF000226,QBO0107340,order_cancelled,2026-02-11T08:19:00,2026-02-12T00:25:00,APPROVED,357.81,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000227,QBF000227,QBO0132581,late_delivery,2026-01-10T21:19:00,2026-01-11T17:57:00,APPROVED,239.24,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000228,QBF000228,QBO0054616,missing_item,2026-01-13T07:14:00,2026-01-16T02:44:00,APPROVED,198.19,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000229,QBF000229,QBO0121976,service_quality,2026-02-06T01:57:00,2026-02-07T19:09:00,APPROVED,392.24,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000230,QBF000230,QBO0095444,late_delivery,2026-03-20T14:53:00,2026-03-22T11:17:00,APPROVED,128.02,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000231,QBF000231,QBO0120026,late_delivery,2026-03-19T16:29:00,2026-03-21T18:59:00,APPROVED,203.46,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000232,QBF000232,QBO0086912,late_delivery,2026-03-10T03:36:00,,REQUESTED,127.66,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000233,QBF000233,QBO0126596,missing_item,2026-01-13T04:12:00,2026-01-15T14:38:00,APPROVED,239.85,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000234,QBF000234,QBO0011452,late_delivery,2026-01-08T09:57:00,2026-01-09T15:36:00,APPROVED,97.65,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000235,QBF000235,QBO0012638,service_quality,2026-03-02T05:33:00,2026-03-05T03:34:00,APPROVED,162.85,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000236,QBF000236,QBO0012940,service_quality,2026-01-06T07:33:00,2026-01-08T04:06:00,APPROVED,285.7,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000237,QBF000237,QBO0109798,late_delivery,2026-03-23T14:14:00,2026-03-23T19:00:00,APPROVED,130.19,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000238,QBF000238,QBO0030716,late_delivery,2026-01-09T09:05:00,2026-01-09T20:19:00,APPROVED,199.74,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000239,QBF000239,QBO0132602,restaurant_cancelled,2026-02-22T22:32:00,2026-02-25T20:52:00,APPROVED,58.26,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000240,QBF000240,QBO0087687,missing_item,2026-03-31T07:06:00,2026-04-01T00:36:00,REJECTED,197.86,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000241,QBF000241,QBO0029932,rider_unavailable,2026-01-18T10:26:00,2026-01-21T07:41:00,REJECTED,547.09,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000242,QBF000242,QBO0052831,service_quality,2026-01-21T01:12:00,,REQUESTED,249.69,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000243,QBF000243,QBO0009557,rider_unavailable,2026-01-15T22:28:00,2026-01-18T03:01:00,APPROVED,141.65,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000244,QBF000244,QBO0034637,missing_item,2026-01-20T07:27:00,2026-01-22T18:22:00,APPROVED,171.43,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000245,QBF000245,QBO0055269,missing_item,2026-02-26T02:11:00,2026-02-28T02:08:00,APPROVED,139.3,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000246,QBF000246,QBO0015516,service_quality,2026-03-29T16:44:00,2026-04-01T03:00:00,APPROVED,423.14,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000247,QBF000247,QBO0032123,order_cancelled,2026-01-31T02:05:00,2026-01-31T15:35:00,APPROVED,184.88,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000248,QBF000248,QBO0032118,missing_item,2026-01-15T08:43:00,2026-01-16T19:26:00,APPROVED,436.3,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000249,QBF000249,QBO0012480,service_quality,2026-02-28T15:18:00,2026-03-03T03:27:00,REJECTED,744.42,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000250,QBF000250,QBO0050945,missing_item,2026-01-04T19:40:00,,REQUESTED,289.32,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000251,QBF000251,QBO0133255,late_delivery,2026-03-20T05:24:00,2026-03-23T02:50:00,APPROVED,115.34,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000252,QBF000252,QBO0097672,late_delivery,2026-01-01T03:22:00,2026-01-02T20:06:00,APPROVED,147.87,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000253,QBF000253,QBO0075481,missing_item,2026-01-06T16:37:00,2026-01-07T20:10:00,APPROVED,130.67,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000254,QBF000254,QBO0099974,service_quality,2026-01-16T01:12:00,2026-01-16T04:18:00,APPROVED,119.34,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000255,QBF000255,QBO0099475,late_delivery,2026-01-28T08:39:00,2026-01-29T02:28:00,APPROVED,455.9,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000256,QBF000256,QBO0018313,late_delivery,2026-02-07T14:46:00,2026-02-08T07:23:00,APPROVED,411.01,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000257,QBF000257,QBO0000260,missing_item,2026-03-03T22:44:00,2026-03-06T17:41:00,APPROVED,163.51,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000258,QBF000258,QBO0075090,service_quality,2026-02-11T09:05:00,2026-02-13T14:33:00,APPROVED,110.17,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000259,QBF000259,QBO0114733,service_quality,2026-01-06T07:31:00,2026-01-07T14:49:00,APPROVED,178.51,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000260,QBF000260,QBO0116803,restaurant_cancelled,2026-02-27T12:39:00,2026-02-27T13:12:00,APPROVED,101.7,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000261,QBF000261,QBO0048686,service_quality,2026-03-08T03:40:00,2026-03-08T13:34:00,APPROVED,169.99,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000262,QBF000262,QBO0064365,order_cancelled,2026-02-12T21:49:00,2026-02-13T01:44:00,APPROVED,124.54,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000263,QBF000263,QBO0054478,late_delivery,2026-01-13T12:56:00,2026-01-13T20:14:00,REJECTED,100.98,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000264,QBF000264,QBO0108840,late_delivery,2026-03-02T22:27:00,2026-03-03T21:02:00,APPROVED,114.47,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000265,QBF000265,QBO0068007,late_delivery,2026-01-23T13:03:00,2026-01-25T00:30:00,APPROVED,188.8,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000266,,QBO0085472,service_quality,2026-03-28T00:17:00,2026-03-29T23:00:00,REJECTED,328.28,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000267,QBF000267,QBO0112338,late_delivery,2026-02-01T12:49:00,2026-02-03T12:51:00,REJECTED,133.5,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000268,QBF000268,QBO0139205,service_quality,2026-03-31T13:38:00,2026-04-02T18:28:00,APPROVED,236.91,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000269,QBF000269,QBO0134905,late_delivery,2026-02-07T23:43:00,2026-02-09T18:00:00,APPROVED,150.93,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000270,QBF000270,QBO0006635,missing_item,2026-03-02T15:42:00,2026-03-02T18:19:00,APPROVED,283.15,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000271,QBF000271,QBO0082366,service_quality,2026-02-09T14:59:00,2026-02-10T12:02:00,APPROVED,509.68,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000272,QBF000272,QBO0068281,restaurant_cancelled,2026-03-16T13:40:00,2026-03-18T06:49:00,APPROVED,366.51,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000273,QBF000273,QBO0078970,missing_item,2026-02-14T17:17:00,2026-02-16T10:35:00,APPROVED,145.02,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000274,QBF000274,QBO0105595,late_delivery,2026-01-23T05:56:00,2026-01-23T07:57:00,REJECTED,226.19,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000275,QBF000275,QBO0101425,missing_item,2026-02-27T20:04:00,2026-02-27T22:37:00,APPROVED,233.62,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000276,QBF000276,QBO0059102,late_delivery,2026-01-25T13:42:00,2026-01-27T23:23:00,APPROVED,159.29,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000277,QBF000277,QBO0109559,late_delivery,2026-02-27T07:47:00,2026-03-02T07:18:00,APPROVED,108.72,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000278,QBF000278,QBO0057833,missing_item,2026-03-17T12:03:00,,REQUESTED,219.44,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000279,QBF000279,QBO0131050,service_quality,2026-01-13T09:19:00,2026-01-16T03:18:00,APPROVED,130.46,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000280,QBF000280,QBO0149668,late_delivery,2026-02-04T18:12:00,2026-02-05T23:47:00,APPROVED,111.27,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000281,QBF000281,QBO0003516,late_delivery,2026-01-23T05:28:00,2026-01-25T11:48:00,APPROVED,158.08,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000282,QBF000282,QBO0015949,missing_item,2026-03-16T06:16:00,2026-03-16T14:17:00,APPROVED,149.82,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000283,QBF000283,QBO0017181,missing_item,2026-02-01T01:56:00,2026-02-03T20:26:00,APPROVED,381.04,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000284,QBF000284,QBO0022160,service_quality,2026-01-16T20:57:00,2026-01-18T10:49:00,REJECTED,193.66,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000285,QBF000285,QBO0000328,service_quality,2026-01-03T09:01:00,2026-01-03T16:08:00,REJECTED,47.32,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000286,QBF000286,QBO0128047,service_quality,2026-01-12T00:18:00,2026-01-12T04:52:00,APPROVED,61.17,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000287,QBF000287,QBO0064721,missing_item,2026-03-10T06:51:00,,REQUESTED,183.35,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000288,QBF000288,QBO0055954,missing_item,2026-02-16T08:10:00,2026-02-18T16:28:00,APPROVED,635.59,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000289,QBF000289,QBO0060052,missing_item,2026-03-22T20:32:00,2026-03-24T03:28:00,APPROVED,1144.94,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000290,QBF000290,QBO0005402,late_delivery,2026-03-20T18:05:00,2026-03-21T03:58:00,APPROVED,170.28,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000291,QBF000291,QBO0064921,service_quality,2026-02-11T22:53:00,2026-02-12T17:35:00,APPROVED,360.77,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000292,QBF000292,QBO0050597,service_quality,2026-03-05T01:18:00,2026-03-06T17:42:00,APPROVED,75.61,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000293,QBF000293,QBO0081130,service_quality,2026-03-28T20:09:00,2026-03-29T12:43:00,APPROVED,85.31,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000294,QBF000294,QBO0093153,late_delivery,2026-02-11T16:13:00,2026-02-11T20:34:00,REJECTED,178.91,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000295,QBF000295,QBO0093684,service_quality,2026-02-24T13:51:00,,REQUESTED,83.96,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000296,QBF000296,QBO0144336,late_delivery,2026-02-12T05:05:00,2026-02-12T14:17:00,APPROVED,70.38,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000297,QBF000297,QBO0097283,service_quality,2026-02-04T06:29:00,2026-02-06T15:27:00,APPROVED,53.46,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000298,QBF000298,QBO0109004,service_quality,2026-02-13T21:34:00,2026-02-15T08:38:00,REJECTED,324.78,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC000299,QBF000299,QBO0078117,missing_item,2026-02-16T16:12:00,2026-02-19T14:10:00,APPROVED,213.79,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000300,QBF000300,QBO0012920,late_delivery,2026-02-20T03:20:00,2026-02-22T04:08:00,APPROVED,268.53,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000301,QBF000301,QBO0135065,missing_item,2026-02-16T14:13:00,2026-02-17T14:06:00,APPROVED,174.03,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000302,QBF000302,QBO0137062,missing_item,2026-02-10T05:44:00,2026-02-10T23:40:00,REJECTED,170.06,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000303,QBF000303,QBO0022927,service_quality,2026-03-14T14:10:00,2026-03-16T02:06:00,APPROVED,684.41,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000304,QBF000304,QBO0085831,order_cancelled,2026-01-18T11:16:00,2026-01-18T18:10:00,APPROVED,118.82,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000305,QBF000305,QBO0027199,service_quality,2026-03-16T08:45:00,2026-03-18T12:29:00,APPROVED,93.43,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC000306,QBF000306,QBO0114697,order_cancelled,2026-02-23T13:12:00,2026-02-25T03:10:00,APPROVED,273.9,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
